sentence	is_variable	variable	research_data	doc_id	uuid
Die hier gewählte Analysestrategie, bei der nur danach unterschieden wird, ob eine bestimmte Kategorie in der Antwort auf die offene Frage dabei ist oder nicht, ist nicht in der Lage Effekte des Ausländerbildes insgesamt, also unter Berücksichtigung aller Kombinationen von Nennungen, sichtbar zu machen.	1	exploredata-ZA5254_Varregion_9;exploredata-ZA5254_Varcode_9	ZA5254	61162	bd2cda4e-727f-409e-a3dc-5daeea37f1f4
Elsewhere in the social psychological literature, research has documented a similar orientation amongst society’s disadvantaged: the tendency to attribute more positive stereotypes/traits to privileged members of society, and often at the expense of their own group (the so-called “outgroup favoritism effect” Cichocka et al., 2015; Hoffarth and Jost, 2017; Samson, 2018).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	9e0380ab-d281-4e1e-aa75-ac3c7dd35936
Research that has tried to make sense of this paradoxical system-justifying outgroup favoritism has suggested that such an effect may be more pronounced when status differences between the disadvantaged and the advantaged are seen as legitimately achieved, and when the system is perceived to be inescapable and durable/stable (Friesen et al., 2019).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	8220c1bb-e5aa-41b6-bfe0-cf239070ad1e
Indeed, the outgroup favoritism phenomenon is described as “system- justifying” because such tendencies have the potential to entrench social inequality, especially when these attitudes are held by people who are disadvantaged in the prevailing order.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	df968980-93b2-4054-900d-07cf7d45c5e6
This evidence of system-justifying attitudes among disadvantaged appears puzzling because these are people who incur several psychological costs (such as reduced collective self-esteem and entitlement, and increased psychological maladjustment see Major, 1994; Jetten et al., 2017) by virtue of their poorer outcomes within existing societal arrangements.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	4f4db122-c156-4e41-8c63-434f512e35b0
That is, one would have expected (e.g., from a rational choice perspective, Coleman, 1990) for the less privileged in society to be more supportive of systems and policies than serve their interest, rather than those that ostensibly strip them away (Riker and Ordeshook, 1968; Feddersen, 2004).	0			73106	585fe990-3649-43ef-9a98-a1ae17827880
Different theoretical formulations have largely focused on when the puzzling occurrence of system-justifying attitudes is most likely (Friesen et al., 2019), especially amongst society’s disadvantaged (Jost, 2017, 2019).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	4878212a-f8e3-42ee-8a16-f24fa59a239b
However, the unfolding debate around the phenomenon now centers on why the disadvantaged would hold such attitudes in the first place.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	b309ce16-860f-4f9b-8de1-4db8203ea673
In this opinion paper, we consider the dominant perspective put forward by the system justification theory (Jost and Banaji, 1994), and then contrast its explanation with alternative propositions, including the newer triadic social stratification theory (Caricati, 2018).	0			73106	9388cf85-c892-46e1-9179-6f3a7d1a1194
The system justification theory (SJT; Jost and Banaji, 1994) recognizes — as do other perspectives like social identity theory (Tajfel and Turner, 1979) — that people are motivated to support their self (ego) and group interests.	0			73106	8bd8f408-afcf-4efd-bb2d-a7ede0fda92f
However, SJT goes further to propose the existence of an autonomous motivation that supports the existing social arrangement, called the system justification motivation.	0			73106	1b02dfac-c163-467f-ad8e-af0a31f51806
According to SJT, people are driven by a conscious or unconscious system-oriented need “to defend, bolster, and justify existing social, economic, and political institutions and arrangements” (Jost and Kay, 2010, p.1, 148) and this represents a further type of human motivation because it functions to support the status quo alone (Jost and Banaji, 1994, p.10).	1	exploredata-ZA5400_VarV53	ZA5400	73106	32823daa-3fce-4505-8ac2-ef574a5e1187
According to the original formulation of SJT (Jost and Banaji, 1994) and its subsequent refinements (e.g., Jostetal., 2004), this system-oriented motivation is ostensibly rooted in epistemic needs (e.g., to avoid uncertainty), existential needs (e.g., to reduce distress and threat), and relational needs (e.g., to embrace shared realities; Jost et al., 2008), which manifests most strongly when people’s yearnings for predictability and/or certainty within a system that they depend on, is strong (Jost, 2017).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	68eb3863-8432-4e19-9acb-e1a1f689a44f
Given that the stability and predictability of existing systems guarantees the benefits (or interests) of the privileged, it is cognitively straightforward for society’s advantaged to support societal systems that ensures their privileged position.	1	exploredata-ZA5400_VarV53	ZA5400	73106	63a5132c-ac2b-4cbf-87fc-8c82eae55125
However, supporting unequal societal systems may not be as straightforward for society’s disadvantaged (i.e., the 99%) as it might be for their advantaged counterparts.	0			73106	0017409c-73e8-4db0-9b9e-1c20feb56bb8
According to SJT, this is because, for the disadvantaged, satisfying their inner yearning for predictability (and control) via support for existing arrangements may come at the expense of relinquishing their struggle for equity/equality (i.e., group interests), and these competing demands are likely to cause cognitive dissonance (Festinger, 1957) — a psychological dilemma that people are often motivated to eliminate/avoid.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	3ca73c98-1bb5-454c-bb84-f70a1aa0411b
Hence, SJT contends that acquiescing to the status-quo may be a much easier strategy for the disadvantaged to resolve their cognitive dilemma, than to adopt the potentially uphill task of changing (legitimate and stable) realities that people have become accustomed to Jost et al. (2012).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	5d658546-e1fc-46cb-bdab-05ce648e6338
According to SJT, this scenario creates the potential for the disadvantaged to be even more likely than their privileged counterparts to justify disadvantageous realities because, such rationalization can help to soothe the pain associated with their discomforting internal struggle (Jost and Hunyday, 2002; Osborne and Sibley, 2013; c.f.Owuamalametal., 2017).	0			73106	a71c11a9-8b76-45a1-a2de-a51cd0711b63
In short, according to SJT, the disadvantaged support societal systems/tradition because a system justification motive that operates in the opposite direction to people’s interests causes them to do so.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	bd28ad80-60fb-4453-9b2e-911d54520125
Consistent with SJT, pockets of nationally representative cross-sectional surveys (e.g., Jost et al., 2003; Henry and Saul, 2006; Sengupta et al., 2015), and experimental studies (e.g., van der Toorn et al., 2015) have shown that the disadvantaged may support societal systems more strongly than their privileged counterparts do, especially when they are dependent on such systems.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	4713b7b5-7499-4272-943f-e46b84189c6e
However, an even greater number of similar nationally representative surveys (Caricati and Lorenzi-Cioldi, 2012; Brandt, 2013; Caricati, 2017; Vargas-Salfate et al., 2018; see Yang et al., 2019 for a review) have reported unsupportive evidence for the dissonance-inspired version of the system justification thesis, showing that system justification increases as social advantage increases.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	04d3fd66-3f8f-4bf9-870d-ec399fabec6d
The unsurportive evidence for SJT’s dissonance-inspired explanation is not limited to cross-sectional studies.	0			73106	3f239caf-d3f6-4dc1-9d11-04bcf3929c16
Experimental studies also report contradictory evidence (e.g., Trump and White, 2018; Owuamalam and Spears, 2020), even when a sense of poverty (vs. affluence) is experimentally induced: people tend to show a greater inclination toward challenging unequal systems by, for example, a fair allocation of rewards to the relevant parties (Bratanova et al., 2016).	1	exploredata-ZA5400_VarV21;exploredata-ZA5400_VarV66	ZA5400	73106	16cfc536-f2dd-4e0c-a258-26262b3c1d1f
Other indirect evidence corroborate the foregoing trends, showing that the disadvantage (e.g., African Americans) are more likely to endorse the conspiratorial belief that the system is rigged against African Americans (Crockeretal., 1999), when a standard reading of SJT would suggest otherwise.	0			73106	9ea194d0-5813-40b4-989b-491c79420a30
In the face of the foregoing empirical discrepancies (see also Li et al., 2020), Owuamalam et al. (2018, 2019a, b) have queried the necessity of SJT’s system motive explanation and proposed instead that the system justification effect can be more parsimoniously explained with the traditional interest-based perspectives via their social identity model of system attitudes (SIMSA).	1	exploredata-ZA5400_VarV53	ZA5400	73106	cb4a86ac-0e9b-478f-89a6-2a4325963ad6
Rooted in the social identity tradition, SIMSA assumes that the system justification effect can be driven by the need for accuracy and a positive social identity, and advances three explanations in these regards.	1	exploredata-ZA5400_VarV53	ZA5400	73106	67216de4-1b72-43ef-a30a-4287024e1280
The first explanation is that, when positions within an existing order are legitimate and stable, system-justifying attitudes can occur amongst the disadvantaged because accuracy motives constraint their ability to objectively contest the superiority of a clearly superior outgroup competitor.	1	exploredata-ZA5400_VarV53	ZA5400	73106	9c42ae26-10e9-4c7d-94ce-7adfa2251dc4
The second explanation is that, when the system is unstable in the long run, system justifying attitudes can represent an expression of hope that the system will one day provide the opportunity for the upward advancement of one’s disadvantaged ingroup.	1	exploredata-ZA5400_VarV53	ZA5400	73106	a6df32c6-a5d7-4cb9-aa42-bbcd852de6e3
The third explanation is that, when an inclusive social identity is salient, system justification effect can result from ingroup bias at this superordinate level of self-categorization, such that system support is nothing more than an expression of common-ingroup favoritism.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	4f4837ae-af6a-4725-86f1-f1cd1cacad19
Although SIMSA as a theoretical framework for understanding the system justification effect is in its nascent stages, available evidence corroborates some of its key assumptions.	0			73106	96db60eb-778c-4aba-8549-5bcc1ff3b09a
For example, some studies have shown a positive correlation between system justification and hope for both the future advancement of the ingroup (Owuamalam et al., 2016; Sollami and Caricati, 2018; see also Vasilopoulos and Brouard, 2019) and individual mobility (Li et al., 2019).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	259df8af-a5d3-4f0c-be4d-360e286ca651
Others have shown that members of a religious minority group who emphasized their inclusive (common- ingroup) identity (e.g., their nation) reported stronger system-justifying attitudes (Jásko and Kossowska, 2013).	1	exploredata-ZA5400_VarRELIGGRP;exploredata-ZA5400_VarV53;exploredata-ZA5400_VarRELIG	ZA5400	73106	5c26c3db-cce2-4adb-a258-5e74771a0b70
In short, consistent with SIMSA’s explanations, there is evidence that the system justification effect might be the disadvantaged’s attempt to defend, protect and bolster their social identity.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	c8a26cbf-78b1-406f-9b91-6007873ccabd
The triadic social stratification theory (TSST; Caricati, 2018) agrees with SIMSA in proposing that the system justification effect can be rooted in social identity needs.	1	exploredata-ZA5400_VarV21	ZA5400	73106	aeaa4e51-1711-4682-b654-f02fe6c251a0
The key assumption here is that, in several social hierarchies, groups are neither inherently high in status (e.g., the 1%) or low in status (e.g., the 99%), and that disadvantage (vs. advantage) often depend on the existence of one or more status outgroups to which one’s group compares on some material, psychological or social outcome.	0			73106	224a4e06-422e-4641-b6be-869e6e915ceb
But, intermediately placed groups are still lower in status to group (s) that are higher-up in the social stratification, and it is possible that both downward (favorable) and upward (unfavorable) comparisons maybe simultaneously active sometimes (e.g., Caricati, 2012), and how system justification is navigated under such circumstance becomes important.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	128faff1-5db4-471f-ba20-d6b1c45ce8f5
Of course the system justification effect is unlikely to emerge when upward (unfavorable) comparison trumps downward (favorable) comparison, and this provision helps to explain a range of radical and non-radical demonstrations of discontent that are seen amongst the disadvantaged (Wright, 2009; Teixeira et al., 2019).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	553a62cc-1e6e-446a-874c-14a0be825449
Our point, however, is that so long as downward (favorable) comparisons overwhelm the potential for unfavorable comparisons, system justification should be a likely outcome amongst the disadvantaged.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	b9fbb80f-3492-4b42-b9d5-0254cc33ac10
In short, the flexibility in the choice of intergroup comparison amongst intermediately placed disadvantaged groups, can provide the incentive for supporting the status quo because, at some level, the existing reality isn’t as bad for them as it is for other groups that are lower down the “food chain” (Becker, 2012).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	5b398c54-19b0-4a3f-8668-583593af5c09
That is, if disadvantaged groups can achieve a positive identity via downward comparison (s), they may be motivated to support a system in order to protect the interests that are already satisfied by an arrangement that affords them more opportunities than others.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	bbd57e15-7c45-4833-a93f-5839b672589e
Supportive evidence for this argument comes from Caricati and Sollami (2018), showing that nurses were more likely to justify the hierarchically sorted healthcare professional system when they could compare their outcomes to those of their lower status counterparts (i.e., healthcare assistants) relative to when this favorable downward comparison was not possible.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	f8bec260-7854-4988-9512-7aaa27ad0688
The foregoing comparison-based explanation relates to a single time point (i.e., the justification of an existing social arrangement).	1	exploredata-ZA5400_VarV53	ZA5400	73106	b2e13d3b-fb8c-4ca0-8eab-da984c84a616
It is also possible to conceive of situations in which comparisons can be made across different time points, such as when people compare their present with their past (e.g., Zagefka and Brown, 2005; Guimond and de la Sablonnière, 2015), their future (Owuamalam et al., 2018) or their temporal intergroup outcomes (de la Sablonnière et al., 2009; Bougie et al., 2011).	1	exploredata-ZA5400_VarV53	ZA5400	73106	7d803275-e0bd-4518-8a68-b1c5f7c092f3
TSST assumes that as long as these temporal comparisons are favorable (in the present or future), system justification should be a likely outcome amongst members of intermediately placed disadvantaged groups because, they are distinctly enabled by their uniquely malleable position to exploit fluctuations within the system.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	b7bf76d1-c618-44b5-8f58-69b2a76446f3
That is, intermediately placed disadvantaged groups might believe that the existing system is fair (and justified) because it has permitted an improvement to their group’s position relative to its situation in the past, or because it will permit further improvements to their outcomes in the future (akin to Owuamalam et al., 2018 hope for future ingroup status explanation).	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	1cf8ebe5-4504-45af-b548-4c0f14fb7d9f
Although evidence for this latter proposition is absent in the published literature, other publicly archived data from the International Social Survey Program (ISSP) provide an initial confirmation of these assumptions.	0			73106	0f8ec249-3516-4395-b8a0-fdbf9d70bc4a
Rather, our aim was to use insights from the TSST to offer a new identity-based explanation for the system justification effect among society’s disadvantaged.	1	exploredata-ZA5400_VarV53;unk	ZA5400	73106	3657ab24-cce1-4a04-93ee-92e646346466
Indeed, the dominant explanation for the system justification effect has been the assumption of a system motive that runs counter to self/group interests.	1	exploredata-ZA5400_VarV53;unk	ZA5400	73106	c09a64ed-800b-4967-b683-4eb576df9cbf
However, both proponents and opponents of this “special system motive” explanation do not neatly account for the effect of intergroup comparisons on system justification.	1	exploredata-ZA5400_VarV53	ZA5400	73106	2d920e52-dcc8-4b10-9501-1fe97681417b
We close this gap by proposing that instances of system justification among the disadvantaged can also be traced back to the favorable comparisons that are possible when disadvantaged groups occupy an intermediate position within a multiple stratified status system.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	3ce4ed97-d174-4342-bb82-829ab920e4ef
Finally, it is tempting to argue, based on SJT, that intergroup comparisons may be part-and-parcel of the dissonance process that causes system-justifying tendencies amongst the disadvantaged because, it potentially involves the suppression of an upward comparison that ordinarily enables group-based motives, while at the same time permitting a downward comparison that should allow the system motive to thrive.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	949b03ce-7561-4354-acea-2c5f6bb3f4db
The problem with this argumentation, however, is that it becomes difficult to separate the effects that are tied to the system motive from an interest-based explanation because, in this situation, intermediately positioned disadvantaged group members maybe supporting the status quo because they are at least better off than others.	1	exploredata-ZA5400_VarV66;exploredata-ZA5400_VarV53	ZA5400	73106	84d77024-600c-4f14-9d00-8576c3b34aa3
To evaluate EU citizens’ perceptions of their healthcare systems, this study used data from the Eurobarometer Social Climate Survey between 2009 and 2013 as well as other public data sources.	1	exploredata-ZA4972_Varv86;exploredata-ZA5852_Varqa2_2	ZA5852;ZA4972	61604	8bc381b0-cf9a-4727-9085-906946cb6d0a
To ensure the samples are representative of the population, each sample was weighted according to a national weighting procedure for sex, age and region.	1	exploredata-ZA5852_Vard10;exploredata-ZA5852_Vard25;exploredata-ZA5852_Vard11	ZA5852	61604	377a5433-f536-4c73-addb-77e9e3771c8e
Since country samples are approximately the same size (n=1000), population size weighting factors were used to ensure that each country is represented in proportion to its population size.	0			61604	852128fa-9095-4e0d-b808-f7a2eedeccea
Their sample size for each wave was 26 756, 26 691, 26 840, 26 622 and 26 680, respectively.	0			61604	978662a2-cdb9-4002-bdbf-6d6680281004
The variable representing citizens’ perception of the healthcare system is based on the question, “How would you judge the current situation in each of the following: healthcare provision in (OUR COUNTRY)?”.	1	exploredata-ZA4972_Varv86;exploredata-ZA5852_Varqa2_2	ZA5852;ZA4972	61604	a2462790-2d0b-4350-9ce8-f6f3b4956be5
‘Don’t know’ responses were treated as missing responses and were excluded from the analysis.	1	exploredata-ZA4972_Varv86;exploredata-ZA5852_Varqa2_2	ZA5852;ZA4972	61604	ef945282-0a36-4128-bb81-34ba83151d9b
The individual-level factors were treated as categorical variables in the model.	1	exploredata-ZA5235_Varv332;exploredata-ZA5235_Varv330;exploredata-ZA5235_Varv335;exploredata-ZA5235_Varv328;exploredata-ZA5235_Varv333;exploredata-ZA5235_Varv337;exploredata-ZA5235_Varv325;exploredata-ZA5235_Varv326;exploredata-ZA5235_Varv338;exploredata-ZA5235_Varv334;exploredata-ZA5235_Varv329;exploredata-ZA5235_Varv339;exploredata-ZA5235_Varv331;exploredata-ZA5235_Varv340;exploredata-ZA5235_Varv327;exploredata-ZA5235_Varv336;exploredata-ZA5235_Varv324	ZA5235	61604	ddf056e5-ecce-4bcd-97ed-62877c970a94
Age was divided into seven groups (15–24, 25–34, 35–44, 45–54, 55–64, 65–74, 75 years and older), with the oldest age group (75 years and older) set as the reference group.	1	exploredata-ZA5235_Varv332;exploredata-ZA5235_Varv330;exploredata-ZA5235_Varv335;exploredata-ZA5235_Varv328;exploredata-ZA5235_Varv333;exploredata-ZA5235_Varv337;exploredata-ZA5235_Varv325;exploredata-ZA5235_Varv326;exploredata-ZA5852_Vard11;exploredata-ZA5235_Varv338;exploredata-ZA5235_Varv334;exploredata-ZA5235_Varv329;exploredata-ZA5235_Varv339;exploredata-ZA5235_Varv331;exploredata-ZA5235_Varv340;exploredata-ZA5235_Varv327;exploredata-ZA5235_Varv336;exploredata-ZA5235_Varv324	ZA5852;ZA5235	61604	0b7b5fab-21fd-4ca4-abf7-809308e5a01c
Gender was reported as male and female.	1	exploredata-ZA5613_Vard10;exploredata-ZA5235_Varv393;exploredata-ZA5235_Varv385	ZA5235;ZA5613	61604	6f91d962-9057-4765-aeb8-950e9ce902c2
Area of residence was divided into three groups (‘Rural area or village’, ‘Small or middle sized town’ and ‘Large town’) based on self-report.	1	exploredata-ZA5235_Varv391;exploredata-ZA5564_VarV602;exploredata-ZA5613_Vard25;exploredata-ZA5852_Vard25;exploredata-ZA4972_Varv431	ZA4972;ZA5235;ZA5613;ZA5564;ZA5852	61604	df4c821c-eab9-4ca6-aef4-61f0f69e4080
The Eurobarometer survey lacked a specific question regarding income, whereby the following question was used as proxy for measuring financial status: “During the last twelve months, would you say you had difficulties to pay your bills at the end of the month?”.	1	exploredata-ZA5564_VarV624;exploredata-ZA5235_Varv412;exploredata-ZA4972_Varv454;exploredata-ZA5852_Vard60;exploredata-ZA5613_Vard60	ZA5235;ZA4972;ZA5613;ZA5564;ZA5852	61604	db3763d2-ac63-4545-b78d-65aa283710dd
Possible answers were categorised into two (‘Almost never’ vs ‘From time to time’ and ‘Most of the time’).	1	exploredata-ZA4972_Varv454	ZA4972	61604	911026df-b846-4f71-8cb1-7b77ac2ac3b0
Self-perception of respondents’ position in society was assessed with a question asking what level they would place themselves in.	1	exploredata-ZA5852_Vard61;exploredata-ZA5613_Vard61;exploredata-ZA5235_Varv413;exploredata-ZA4972_Varv455;exploredata-ZA5564_VarV625;exploredata-ZA5852_Vard63	ZA4972;ZA5235;ZA5613;ZA5564;ZA5852	61604	cc440307-484b-40bd-a282-75030d974c53
The survey offered 10 levels (1 being the lowest level).	1	exploredata-ZA5852_Vard63	ZA5852	61604	e5e024c8-8bda-4115-85db-0e25532fc0e5
For simplicity three categories were created for the purposes of analysis (Low=levels 1–4, Middle=levels 5–6, High=levels 7–10).	1	exploredata-ZA5852_Vard63	ZA5852	61604	f200961b-08ba-4dd3-8eb8-c867ca24dbd3
Individuals were also asked about their age of completion of full-time education (≤15, 16–19, 20–22, ≥23 years old).	1	exploredata-ZA5235_Varv384;exploredata-ZA5613_Vard8r1;exploredata-ZA4972_Varv426;exploredata-ZA5564_VarV593;exploredata-ZA5852_Vard8r1	ZA5235;ZA4972;ZA5613;ZA5564;ZA5852	61604	2e50cd18-53be-492f-8eaf-c681be4fd6b5
The Eurobarometer Social Climate Survey also asked respondents about their overall satisfaction with the life they lead.	1	exploredata-ZA4972_Varv84;exploredata-ZA5613_Varqb1;exploredata-ZA5852_Varqa1;exploredata-ZA5235_Varv70	ZA5852;ZA4972;ZA5235;ZA5613	61604	309f36ba-e995-4c02-ab1c-ba1a9eaf650a
Therefore, the variable was included in the model.	1	exploredata-ZA5613_Varqb1	ZA5613	61604	63247145-e078-4f27-b010-73f26b6805b2
The possible answers respondents could choose from were ‘Very satisfied’, ‘Fairly satisfied’, ‘Not very satisfied’ and ‘Not at all satisfied’.	1	exploredata-ZA4972_Varv84;exploredata-ZA5613_Varqb1;exploredata-ZA5852_Varqa1;exploredata-ZA5235_Varv70	ZA5852;ZA4972;ZA5235;ZA5613	61604	26fed3b0-5d5b-4bac-a8cb-0fcc1a9d4022
The four categories were included in the model, with ‘Not at all satisfied’ set as the reference group.	0			61604	3fe5a228-f6a3-4e94-a317-80258665bccf
Given that various studies have demonstrated an association between citizens’ perceptions of the healthcare system and national-level macroeconomic and social indicators, we collected these data from the World Bank and WHO to include in the analysis.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	04bc944f-62db-4bba-a3f4-e7fa235fa539
Government expenditure on health as percent of total expenditure on health was also recoded so that results are presented for a 10% increase.	0			61604	5dbc8e5e-9873-4617-a032-14217ad2b47d
A multilevel logistic regression (member state being the higher level of analysis) was carried out in STATA V.13.0 in order to analyse trends over time and the factors associated with citizens’ perceptions of their healthcare system.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	0cc35f1b-9c71-4bb8-837c-8f6ba695fdf3
The dependent variable in the analysis was citizens’ perceptions of the healthcare system.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	6ac038de-30e3-4044-ba30-bd988c7e1782
The independent variables included in the model were year of the survey, gender, age, marital status, area of residence (rural, small town or large town), employment status, place/ level in society, difficulty paying bills, education, life satisfaction, GDP per capita, total expenditure on health as percent of GDP and government expenditure on health as percent of total expenditure on health.	1	exploredata-ZA5235_Varv335;exploredata-ZA5235_Varv328;exploredata-ZA5235_Varv326;exploredata-ZA4972_Varv136;exploredata-ZA5235_Varv338;exploredata-ZA5613_Vard10;exploredata-ZA5235_Varv334;exploredata-ZA5235_Varv339;exploredata-ZA5235_Varv331;exploredata-ZA5564_VarV105;exploredata-ZA5235_Varv325;exploredata-ZA5235_Varv333;exploredata-ZA5564_VarV602;exploredata-ZA5613_Vard25;exploredata-ZA5613_Vard15b_r;exploredata-ZA4972_Varv454;exploredata-ZA5235_Varv382;exploredata-ZA5235_Varv324;exploredata-ZA5235_Varv330;exploredata-ZA5613_Varqb1;exploredata-ZA5852_Vard11;exploredata-ZA5852_Vard11r2;exploredata-ZA4972_Varv426;exploredata-ZA5235_Varv329;exploredata-ZA5235_Varv327;exploredata-ZA5235_Varv332;exploredata-ZA5235_Varv337;exploredata-ZA5235_Varv340;exploredata-ZA5852_Vard63;exploredata-ZA5235_Varv336	ZA4972;ZA5235;ZA5613;ZA5564;ZA5852	61604	e0c7cc5c-5883-4da0-a196-b7f08e52ceb2
The year variable included in the model was treated as a categorical variable.	0			61604	4c6a1b0b-0aaa-4e31-b110-ee645225890e
The dataset initially included 133 589 observations, however, due to a lack of sufficient data regarding national-level variables, Lithuania was excluded from the analysis (accounting for 5135 missing observations).	0			61604	7387531b-8407-4819-8370-a70e426eef49
The remainder of the missing observations related to ‘Don’t know’ responses in the survey, which were also excluded from the analysis.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	d7a5340d-2ec2-421b-8b4f-7c5de7409bad
Survey weights provided in the original Eurobarometer datasets were used in descriptive analyses, as needed, in order to account for the complexity of the study design.	0			61604	cc8c25b4-4b5f-4158-b9a7-4c4c0deecca2
A sensitivity analysis was performed excluding life satisfaction from the model, since the direction of causality could be debatable.	1	exploredata-ZA4972_Varv84;exploredata-ZA5613_Varqb1;exploredata-ZA5564_VarV186;exploredata-ZA5852_Varqa1;exploredata-ZA5235_Varv70	ZA4972;ZA5235;ZA5613;ZA5564;ZA5852	61604	bf35d507-d727-4f67-ab86-91d9b35a9c3d
Finally, in order to examine trends in individual countries and explore differences in citizens’ perceptions across the various countries, logistic regressions were conducted including the ‘year’ variable and individual-level variables for each EU member state separately.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	68d3a6f1-4271-42f7-9943-b5dd0db4c143
In 2009, 64.9% of respondents, across the EU, stated that healthcare provision in their country was either ‘Very good’ or ‘Rather good’.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	6628eee7-42cc-4ce7-bd73-a69594447933
This proportion was about the same in 2013, and there appears to be little variation from year to year.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	934c7611-ef27-48d3-be22-bf8aada75719
The unadjusted relationships between positive perceptions of healthcare provision and sociodemographic characteristics are shown in table 1, in which the proportion of positive perceptions exceeded 50% in almost all the groups, except for those who stated they were not satisfied with their lives overall.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	4618fe06-f470-4eaa-b894-af9b626b5bef
Regarding the national-level variables, there appears to be an increasing trend in the proportion of positive perceptions when moving from the lowest quartile to the highest quartile for GDP per capita, total expenditure on health as percent of GDP, and government expenditure on health as percent of total expenditure on health.	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	db8e1c9e-f4c3-4fb4-b20d-7e99753b402b
The number of observations included in the multilevel logistic regression analysis after accounting for missing data was 116 706.	0			61604	88c1ccf5-29dd-421a-bcbc-6b0256e97425
Looking at the regression results presented in table 2, there appears to be significant decrease in positive perceptions.	0			61604	7ef31591-8581-453a-af6e-113f4be41499
Respondents in 2013 had 15% lower odds (95% CI 10% to 20%) of having a positive perception of healthcare provision in comparison to respondents in 2009 (P<0.001).	1	exploredata-ZA5852_Varqa2_2	ZA5852	61604	ec714729-c2b3-4a1f-816c-f7fc0bfb19f8
With regard to individual-level variables, the unadjusted and adjusted results appear to be compatible.	0			61604	2cd154d3-4028-43f6-88d0-d9375ae7a262
Respondents who had difficulty paying their bills ‘sometimes or most of the time’ had approximately 20% lower odds (95% CI 16% to 21%) of reporting that healthcare provision in their country was good when compared with those who ‘Almost never’ had difficulty paying their bills (table 2).	1	exploredata-ZA5852_Varqa2_2;exploredata-ZA5564_VarV624;exploredata-ZA5235_Varv412;exploredata-ZA4972_Varv454;exploredata-ZA5852_Vard60;exploredata-ZA5613_Vard60	ZA5235;ZA4972;ZA5613;ZA5564;ZA5852	61604	a1bdbc87-aa9b-4fe6-bc6e-2dc7b3779226
Moreover, self-perceptions of position in society (society level) appear to be positively and significantly related to good perceptions of the healthcare system.	1	exploredata-ZA5852_Vard63;exploredata-ZA5852_Varqa2_2	ZA5852	61604	43631a22-7d5a-49b7-bf47-47889c382651
